1,worms_phylum,worms_class,worms_order,worms_family,worms_valid_name,erroneous record,worms_id,checklist_crust,checklist_molluscs,idigbio,obis,bold
15629,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphioplus coniortodes,,242765,0,0,1,1,0
15630,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphioplus cuneatus,,242766,0,0,1,1,0
15631,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphioplus thrombodes,,242799,0,0,1,1,0
16033,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphioplus tumidus,,242801,0,0,0,1,0
15634,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphioplus verrilli,,243001,0,0,1,0,0
15635,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphipholis januarii,,149906,0,0,1,1,0
15636,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphipholis pugetana,,242878,0,0,1,1,0
15640,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphipholis squamata,,423067,0,0,1,0,1
16034,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura (Amphiura) diomedeae,,243029,0,0,0,1,0
15643,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura (Amphiura) grandisquama,,488005,0,0,1,0,0
15644,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura (Ophionema) intricata,,243079,0,0,1,1,0
15646,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura arcystata,,244889,0,0,1,1,0
15647,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura carchara,,242906,0,0,1,1,0
15648,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura fibulata,,242935,0,0,1,1,0
15649,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura flexuosa,,242936,0,0,1,1,0
15650,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura fragilis,,125081,0,0,1,1,0
15651,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura griegi,,125084,0,0,1,1,0
16035,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura kuekenthali,,382689,0,0,0,1,0
15652,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura lunaris,,242960,0,0,1,0,0
15653,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura otteri,,125092,0,0,1,1,0
15654,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura palmeri,,125093,0,0,1,1,0
15656,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura semiermis,,245747,0,0,1,0,0
15657,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura seminuda,,242988,0,0,1,1,0
15658,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura serpentina,,242990,0,0,1,1,0
16036,echinodermata,ophiuroidea,ophiurida,amphiuridae,Amphiura stimpsonii,,242991,0,0,0,1,0
15661,echinodermata,ophiuroidea,ophiurida,amphiuridae,Dougaloplus amphacanthus,,244954,0,0,1,0,0
15665,echinodermata,ophiuroidea,ophiurida,amphiuridae,Microphiopholis atra,,382374,0,0,1,0,0
15667,echinodermata,ophiuroidea,ophiurida,amphiuridae,Microphiopholis gracillima,,405791,0,0,1,1,0
15668,echinodermata,ophiuroidea,ophiurida,amphiuridae,Microphiopholis puntarenae,,245474,0,0,1,0,0
15669,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiocnida scabriuscula,,422458,0,0,1,1,0
15670,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophionephthys limicola,,243870,0,0,1,1,0
16037,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiophragmus brachyactis,,243921,0,0,0,1,0
15671,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiophragmus cubanus,,422459,0,0,1,1,0
15672,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiophragmus filograneus,,243925,0,0,1,1,0
15673,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiophragmus moorei,,422460,0,0,1,1,0
15674,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiophragmus pulcher,,243933,0,0,1,1,0
15676,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiophragmus septus,,243934,0,0,1,1,0
16038,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiophragmus wurdemanii,,244940,0,0,0,1,0
15678,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiostigma abnorme,,244068,0,0,1,1,0
15680,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiostigma isocanthum,,244070,0,0,1,1,0
15681,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiostigma siva,,244072,0,0,1,1,0
15682,echinodermata,ophiuroidea,ophiurida,amphiuridae,Ophiostigma tenue,,244073,0,0,1,0,0
15570,echinodermata,ophiuroidea,euryalida,asteronychidae,Asteronyx longifissus,,243097,0,0,1,1,0
15572,echinodermata,ophiuroidea,euryalida,asteronychidae,Asteronyx loveni,,124951,0,0,1,1,1
15575,echinodermata,ophiuroidea,euryalida,asteronychidae,Astrodia tenuispina,,245931,0,0,1,0,1
16018,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema arenosum,,243111,0,0,0,1,0
15576,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema brachiatum,,243113,0,0,1,1,0
15578,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema clavigerum,,245756,0,0,1,0,1
15579,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema elongatum,,246064,0,0,1,1,0
15580,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema inornatum,,124955,0,0,1,1,0
15581,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema intectum,,243121,0,0,1,1,0
15582,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema laeve,,246085,0,0,1,0,0
16019,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema nuttingii,,243125,0,0,0,1,0
15583,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema oligactes,,243126,0,0,1,1,1
15584,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema sublaeve,,382690,0,0,1,1,1
15585,echinodermata,ophiuroidea,euryalida,asteroschematidae,Asteroschema tenue,,243131,0,0,1,1,0
15586,echinodermata,ophiuroidea,euryalida,asteroschematidae,Ophiocreas lumbricus,,243599,0,0,1,1,0
15587,echinodermata,ophiuroidea,euryalida,asteroschematidae,Ophiocreas spinulosus,,243604,0,0,1,1,1
16020,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Asteroporpa (Asteroporpa) annulata,,243105,0,0,0,1,0
16021,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Asteroporpa (Asteroporpa) lindneri,,574613,0,0,0,1,0
15590,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Asteroporpa (Asteroporpa) pulchra,,243104,0,0,1,0,0
15593,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Astracme mucronata,,245761,0,0,1,0,0
15594,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Astrochele lymani,,182992,0,0,1,1,1
15595,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Astrocyclus caecilia,,243182,0,0,1,1,0
15596,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Astrogomphus rudis,,243194,0,0,1,1,0
15597,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Astrogomphus vallatus,,243195,0,0,1,1,0
15598,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Astrogordius cacaoticus,,245844,0,0,1,1,0
15599,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Astrophyton muricatum,,243214,0,0,1,1,1
15600,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Gorgonocephalus arcticus,,124966,0,0,1,1,1
15602,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Gorgonocephalus eucnemis,,124969,0,0,1,1,1
15604,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Gorgonocephalus lamarckii,,416670,0,0,1,0,0
16022,echinodermata,ophiuroidea,euryalida,gorgonocephalidae,Schizostella bifurcata,,244358,0,0,0,1,0
16039,echinodermata,ophiuroidea,ophiurida,hemieuryalidae,Hemieuryale pustulata,,243270,0,0,0,1,0
15683,echinodermata,ophiuroidea,ophiurida,hemieuryalidae,Sigsbeia conifera,,244359,0,0,1,1,0
15685,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha abyssicola,,124995,0,0,1,0,0
15686,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha aculeata,,183310,0,0,1,1,0
16040,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha adiaphora,,243321,0,0,0,1,0
15687,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha anomala,,124975,0,0,1,1,0
16041,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha aristata,,124976,0,0,0,1,0
15688,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha bidentata,,124978,0,0,1,1,1
15689,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha cosmica,,243336,0,0,1,0,0
15690,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha crassidens,,124983,0,0,1,0,0
15691,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha diplasia,,244734,0,0,1,1,0
15692,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha echinulata,,243347,0,0,1,1,0
15693,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha enopla,,124988,0,0,1,1,0
15694,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha eurypoma,,243350,0,0,1,1,0
15695,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha fraterna,,124989,0,0,1,1,0
15696,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha granulifera,,243356,0,0,1,1,0
16042,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha levis,,243371,0,0,0,1,0
15698,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha lineata,,124993,0,0,1,1,0
15699,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha metallacta,,243382,0,0,1,0,0
15700,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha parasema,,243393,0,0,1,1,0
15702,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha pentacrinus,,245773,0,0,1,1,0
15703,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha rhachophora,,243405,0,0,1,1,0
15704,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha serrata,,243411,0,0,1,1,0
15705,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha simulans,,125003,0,0,1,1,0
15706,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha sumneri,,243418,0,0,1,1,0
15707,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacantha vepratica,,243423,0,0,1,1,0
15709,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiacanthella troscheli,,245691,0,0,1,0,0
15710,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophienigma spinilimbatum,,243497,0,0,1,1,0
15711,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiocamax fasciculata,,243521,0,0,1,1,0
16043,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiocamax hystrix,,243522,0,0,0,1,0
15712,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiochondrus armatus,,125016,0,0,1,1,0
15713,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiochondrus crassispinus,,243559,0,0,1,0,0
15714,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiolebes humilis,,422463,0,0,1,1,0
15716,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiolimna bairdi,,125033,0,0,1,1,0
16044,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiomitra ornata,,243768,0,0,0,1,0
15717,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiomitra spinea,,243771,0,0,1,1,0
15718,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiomitra valida,,243772,0,0,1,1,0
15719,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiomitrella clavigera,,125037,0,0,1,1,0
16045,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiophthalmus cataleimmoidus,,245721,0,0,0,1,1
16046,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiophthalmus normani,,245720,0,0,0,1,1
15722,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophioplinthaca abyssalis,,183316,0,0,1,0,0
16047,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophioplinthaca dipsacos,,422467,0,0,0,1,0
15724,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiopristis hirsuta,,240781,0,0,1,0,0
16048,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiothamnus affinis,,125050,0,0,0,1,0
15727,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiothamnus vicarius,,244090,0,0,1,1,0
15728,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiotoma paucispina,,244210,0,0,1,0,0
15729,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiotreta sertata,,422465,0,0,1,1,0
15731,echinodermata,ophiuroidea,ophiurida,ophiacanthidae,Ophiotreta valenciennesi,,244220,0,0,1,1,1
15733,echinodermata,ophiuroidea,ophiurida,ophiactidae,Hemipholis cordifera,,243274,0,0,1,1,0
15734,echinodermata,ophiuroidea,ophiurida,ophiactidae,Hemipholis elongata,,245921,0,0,1,1,0
15736,echinodermata,ophiuroidea,ophiurida,ophiactidae,Histampica duplicata,,245042,0,0,1,0,0
15737,echinodermata,ophiuroidea,ophiurida,ophiactidae,Histampica rugosa,,574387,0,0,1,1,0
15738,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis algicola,,243434,0,0,1,1,1
15739,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis loricata,,243456,0,0,1,1,0
15740,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis muelleri,,243460,0,0,1,1,0
15741,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis plana,,212333,0,0,1,1,0
15743,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis quinqueradia,,243464,0,0,1,1,1
15744,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis rubropoda,,243466,0,0,1,1,0
15745,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis savignyi,,125122,0,0,1,1,1
16049,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiactis simplex,,243468,0,0,0,1,1
15746,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiopholis aculeata,,125125,0,0,1,1,1
15747,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiopholis bakeri,,243913,0,0,1,1,0
15749,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiopholis kennerlyi,,247759,0,0,1,0,1
15750,echinodermata,ophiuroidea,ophiurida,ophiactidae,Ophiopholis longispina,,245866,0,0,1,1,0
16050,echinodermata,ophiuroidea,ophiurida,ophiochitonidae,Ophiochiton ternispinus,,183312,0,0,0,1,0
15752,echinodermata,ophiuroidea,ophiurida,ophiochitonidae,Ophioplax ljungmani,,243952,0,0,1,1,0
15753,echinodermata,ophiuroidea,ophiurida,ophiochitonidae,Ophioplax reducta,,243954,0,0,1,1,0
15754,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiocoma echinata,,243573,0,0,1,1,1
16051,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiocoma paucigranulata,,243577,0,0,0,1,0
15755,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiocoma pumila,,243578,0,0,1,1,0
15758,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiocoma wendtii,,243582,0,0,1,1,1
15759,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiocomella ophiactoides,,243584,0,0,1,1,0
15760,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiomastix flaccida,,243727,0,0,1,0,0
15761,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiopsila californica,,244007,0,0,1,1,0
16052,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiopsila fulva,,244008,0,0,0,1,0
15762,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiopsila hartmeyeri,,244010,0,0,1,1,0
16053,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiopsila maculata,,244011,0,0,0,1,0
15763,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiopsila riisei,,244020,0,0,1,1,0
15764,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiopsila vittata,,244021,0,0,1,1,0
15765,echinodermata,ophiuroidea,ophiurida,ophiocomidae,Ophiopteris papillosa,,244022,0,0,1,1,1
15768,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Bathypectinura heros,,826470,0,0,1,0,1
15769,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophiocryptus maculosus,,243610,0,0,1,0,0
15771,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma appressa,,245143,0,0,1,0,1
15773,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma brevicauda,,245515,0,0,1,0,0
15775,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma brevispina,,245516,0,0,1,0,0
15777,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma cinerea,,245142,0,0,1,0,1
15778,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma devaneyi,,243633,0,0,1,1,0
15779,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma elaps,,243634,0,0,1,1,0
16054,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma guttata,,243636,0,0,0,1,0
15781,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma holmesii,,243637,0,0,1,1,0
15782,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma januarii,,243638,0,0,1,1,0
16055,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma pallida,,243640,0,0,0,1,0
15783,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma panamensis,,243641,0,0,1,1,0
16056,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma phoenia,,827218,0,0,0,1,0
16057,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma rubicunda,,243645,0,0,0,1,0
15787,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma squamosissima,,422472,0,0,1,0,0
15788,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioderma variegata,,243650,0,0,1,1,0
15789,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophioncus granulosus,,243866,0,0,1,1,0
15790,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophiopaepale goesiana,,243898,0,0,1,1,0
15791,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophiurochaeta littoralis,,244326,0,0,1,1,0
15792,echinodermata,ophiuroidea,ophiurida,ophiodermatidae,Ophiuroconis bispinosa,,244328,0,0,1,1,0
15793,echinodermata,ophiuroidea,ophiurida,ophiohelidae,Ophiomyces frutectosus,,125040,0,0,1,1,0
15794,echinodermata,ophiuroidea,ophiurida,ophiohelidae,Ophiomyces mirabilis,,422466,0,0,1,1,0
15795,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiolepis ailsae,,243688,0,0,1,1,1
15796,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiolepis elegans,,243691,0,0,1,1,1
15797,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiolepis gemma,,245708,0,0,1,1,0
15798,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiolepis impressa,,243695,0,0,1,1,1
15799,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiolepis paucispina,,124887,0,0,1,1,1
15801,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiolipus agassizii,,836100,0,0,1,0,0
15802,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomidas dubius,,422473,0,0,1,1,0
15803,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium acuferum,,243795,0,0,1,1,0
15804,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium eburneum,,149884,0,0,1,1,0
15806,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium glabrum,,243836,0,0,1,0,1
15807,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium leptobrachium,,246068,0,0,1,1,0
15808,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium lymani,,124895,0,0,1,1,1
15809,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium serratum,,243840,0,0,1,1,0
15810,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium spinulosum,,243844,0,0,1,0,0
15811,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium testudo,,243846,0,0,1,1,0
15812,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiomusium validum,,243852,0,0,1,0,0
15813,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophioplocus esmarki,,243980,0,0,1,0,0
15817,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiosphalma armigerum,,124902,0,0,1,0,0
15819,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiosphalma jolliense,,246611,0,0,1,1,1
15820,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiosphalma monoplax,,246072,0,0,1,1,0
15821,echinodermata,ophiuroidea,ophiurida,ophiolepididae,Ophiozonella nivea,,246080,0,0,1,1,0
15822,echinodermata,ophiuroidea,ophiurida,ophiomyxidae,Ophioleptoplax atlantica,,243705,0,0,1,1,0
15823,echinodermata,ophiuroidea,ophiurida,ophiomyxidae,Ophiologimus secundus,,246093,0,0,1,1,0
15824,echinodermata,ophiuroidea,ophiurida,ophiomyxidae,Ophiomyxa flaccida,,243863,0,0,1,1,0
15825,echinodermata,ophiuroidea,ophiurida,ophiomyxidae,Ophiomyxa stimpsonii,,246636,0,0,1,1,0
15826,echinodermata,ophiuroidea,ophiurida,ophiomyxidae,Ophiomyxa tumida,,243865,0,0,1,1,0
16058,echinodermata,ophiuroidea,ophiurida,ophiomyxidae,Ophioprium permixta,,391454,0,0,0,1,0
15827,echinodermata,ophiuroidea,ophiurida,ophiomyxidae,Ophioscolex (Ophiolycus) purpureus,,125149,0,0,1,0,0
